id,breed
f8a5dcec60ad103637c39b31d6dadaef,groenendael
f8c2b71ba0ee8fb0b64a589f12c98618,papillon
f8d48f89aaa55962d4beb853a128eac7,silky_terrier
f9024336c267f4dd4de82cf5f617ffa0,toy_terrier
f918d591dda3b7c1490f70dc92a7fb8e,miniature_schnauzer
f921b60576b1055884307f1f6d42997f,scottish_deerhound
f97b9b8848683ab240cffeda2c855502,entlebucher
f9be292e5e04c9ff629ead6c17d5d87d,miniature_poodle
fa1e9d2b34ac79ba9b2358b2c0d803f5,bull_mastiff
fa3399d2f5241d807e0942b9807c2b4f,american_staffordshire_terrier
fa537c93c484404490f0bdd71c79ab6c,toy_terrier
fa607eaf5aa5a95f58a6c43df1147e07,wire-haired_fox_terrier
fab313f7c055d30e79a8590ab05d54f3,japanese_spaniel
fab341dadc50afc1a507a9910d5101b3,greater_swiss_mountain_dog
fab782d25875a7cf5298cd2e2aa01cd5,rottweiler
fb6a9896061f29a967d802e4f6dbbd74,german_short-haired_pointer
fb6bca9a75ead518333fd3c98aa4dc40,kuvasz
fbcc2af005aa6fa3c9cab4d1ac38bf06,malinois
fbcd86965ce247c0a44e50ff7b66a670,entlebucher
fc0020cc00e3b1c7ec453ec129e17838,bull_mastiff
fc6abf69e1581b95734830af88c636a0,giant_schnauzer
fc6df38f35361d2630568b993a596008,pembroke
fc9d449fb3c5be2e08839903d9405b42,basset
fce0a4c8bf2d6588ea7f6ecf731b2fbb,irish_wolfhound
fd229a951f5a9f2439d4f6c2c51595e3,kerry_blue_terrier
fd42b1ea571fbdd77c1c5ceeff8ebb76,english_setter
fd4816b0b1bf94c4868d16da9ee87e10,staffordshire_bullterrier
fd99c29a3ee91c7e9114e34be1ca0d1e,german_short-haired_pointer
fd9aa3277a9635ecf6abbe637a78e521,norwegian_elkhound
fdc614c16f54555064a32bc94522b4a4,curly-coated_retriever
fee98c990f4d69c6a8467dd0f0668440,greater_swiss_mountain_dog
ff04baf19edbe449b39619d88da3633c,gordon_setter
ff12508818823987d04e8fa4f5907efe,australian_terrier
ff47baef46c5876eaf9a403cd6a54d72,sussex_spaniel
ff7334b06cee8667a7f30eb00e0b93cf,whippet
ffa6a8d29ce57eb760d0f182abada4bf,english_foxhound
ffc532991d3cd7880d27a449ed1c4770,tibetan_terrier
ffca1c97cea5fada05b8646998a5b788,english_foxhound
ffcb610e811817766085054616551f9c,briard
ffe2ca6c940cddfee68fa3cc6c63213f,airedale
